id	_vascanTaxonID	_taxonMatchType	scientificName	family	_synonym	_habit	_rawMedicinalUses
429	http://data.canadensys.net/vascan/taxon/9079	single	Salix bebbiana Sarg.	Salicaceae		Shrub	Inner bark: Decoction alone or mixed with another plant to treat diarrhoea and stomachache [Cree: 13]. Chewed and applied to deep cuts [Cree: 95].|Twigs: Decoction taken to treat a toothache [Cree: 13]. |Roots: Peeled, boiled, and the decoction drunk to relieve fatigue and provide strength. Applied to aching teeth [Cree: 13].
430	http://data.canadensys.net/vascan/taxon/9087	single	Salix candida Flueggé ex Willd.	Salicaceae		Shrub	Roots: Decoction made with thick inner bark of roots taken for cough [66; Ojibwa: 84]. |
431		several	Salix cordata Michx.	Salicaceae		Shrub	Bark: Placed in hot water, removed, greased, and applied to blister. [Malecite: 65]. |
432	http://data.canadensys.net/vascan/taxon/9097	single	Salix discolor Muhl.	Salicaceae		Shrub	Inner bark: Infusion taken to cure diarrhoea [Cree: 95]. Powdered and mixed with boiling water to obtain a paste applied to sore throat [Atikamekw: 73].|Bark and roots: Tea prepared with bark and root of Pinus banksiana, Pinus strobus, Quercus rubra and Arctostaphylos uva-ursi given in fainting and fits [Ojibwa: 86].|Roots: Tea given in stomach troubles, fainting and trembling [Ojibwa: 86]. Boiled until thick and used to treat skin cancer, taken internally to treat kidney ailments [Mi'kmaq: 62]. Twigs: Infusion used to activate lactation after childbirth [Atikamekw: 73].
433		none	Salix fragilis L.	Salicaceae		Tree	Bark: Used as an astringent, as a styptic and poultice for sores [Ojibwa: 87]. |
434	http://data.canadensys.net/vascan/taxon/9124	single	Salix lucida Muhl.	Salicaceae		Tree	Bark: Infusion drunk to stop vomiting and remove bile from the stomach [Montagnais: 70]. Smoked to relieve asthma. Steeped to make a mash to be put in a bandage on the head for headache. Poultice used to heal sores and stop bleeding from cuts [Ojibwa: 87]. Used to treat mouth sores, sores around the eyes and chest colds [Cree: 80].|
435	http://data.canadensys.net/vascan/taxon/9131	single	Salix nigra Marsh.	Salicaceae		Tree	Bark: Used fresh as an astringent, haemostatic, tonic, or diuretic [Cree: 74]. |Roots: Poultice used in bruises, sprains, and broken bones [Algonquians: 63]. |Leaves: Bruised in hot water and used in sprains and bruises [Algonquians: 63].
436	http://data.canadensys.net/vascan/taxon/9137	single	Salix planifolia Pursh	Salicaceae	Salix planifolia Pursh ssp. planifolia	Shrub	Bark: Used to treat diabetes [Cree: 82]. ||
437	http://data.canadensys.net/vascan/taxon/9143	single	Salix pedicellaris Pursh	Salicaceae		Shrub	Bark: Used to treat stomach troubles [Ojibwa: 87].|
438	http://data.canadensys.net/vascan/taxon/1639	single	Salix sp.	Salicaceae		Tree	Chewed and the saliva applied to external sores. White powdery tops chewed for cough [Sikani: 97]. Used in eye diseases [Abenaki: 67]. Compress used to soothe toothache [Innu: 72]. Heated and used for toothache. Dry willow split into halves and rolled on painful arthritic joints. Tea from dry willow placed in sore eyes and inhaled to cure headache [Dene: 101].|Bark: Steeped and drunk in quantities for cold [Algonquians: 63]. Used to treat cuts [Algonquin: 75]. Boiled until it turns to a thick paste, then placed in a towel and used locally as a compress for swells, back pain and other types of body pain (e.g. sprains). Tea used in cough [Montagnais: 71]. Bark from young shoots wrapped around a cut like a bandage [Dene: 99]. Tea drunk to cure urinary tract and stomach problems [Dene: 101]. Boiled and applied to back to treat back paralysis [Cree: 93].|Inner bark: Used in diabetes [Cree: 77, 82, 83]. Decoction taken in indigestion [Ojibwa: 47]. Inner bark from young shoots made into a poultice and used as a pain-killer on wounds [Dene: 99]. Tea used in stomach problems [Cree: 96].|Roots: Poultice used in bruises, sprains, and broken bones [Algonquians: 63]. Used in dysentry [Ojibwa: 47].|Leaves: Bruised in hot water and used in sprains and bruises [Algonquians: 63]. Decoction applied to arthritis and swells [Montagnais: 71]. Crushed or chewed and applied to bee stings and other insect bites, burns, rashes, cuts, and toothache [Dene: 99].|Bark and leaves: Poultice used to treat pain or to relieve insect bites [Dene: 100].|Branches: Decoction taken as a cough medicine [Dene: 98].
439	http://data.canadensys.net/vascan/taxon/26159	single	Sambucus nigra L. ssp. canadensis (L.) R. Bolli	Caprifoliaceae	S. canadensis L.	Shrub	Bark: Used as an emetic and physic [Algonquians: 63; Mi'kmaq: 60]. Tea used as an emetic and laxative [Algonquin: 69].|Roots: Steeped and taken as an emetic and physic [Chippewa: 85]. |Flowers: Dried and used to make a tea drunk as a diaphoretic [66].
440	http://data.canadensys.net/vascan/taxon/9880	single	Sambucus racemosa L.	Caprifoliaceae		Tree	Bark: Decoction taken internally as a purgative [Sikani: 97]. Steeped in water with round wood and given as an emetic [Malecite: 65]. Used as a purgative or emetic [Ojibwa: 87].|Roots: Used to make a medicinal tea [Ojibwa: 86]. |Inner bark: Boiled and the liquid drunk for constipation [Ojibwa: 87]. |Trunk: Boiled to obtain a decoction used for urinary problems [Montagnais: 71].
441	http://data.canadensys.net/vascan/taxon/7128	single	Sanguinaria canadensis L.	Papaveraceae		Herb	Used as an abortive [Abenaki: 67] or as a blood medicine [Ojibwa: 86]. Juice used in wound infection [Mi'kmaq: 61]. |Rhozomes: Used as a tonic [Algonquin: 69].|Roots: Used to cure sore throat [Ojibwa: 87] or prevent bleeding [Algonquians: 63; Mi'kmaq: 60]. Chewed for heart trouble [Algonquin: 69]. Steeped in water and given in consumption, applied to cuts, and taken for bleeding piles [Malecite: 65]. Steeped and given for tuberculosis [Mi'kmaq: 62]. Mixed with Caulophyllum thalictroides in a decoction taken to treat stomach cramps [Ojibwa: 47]. |Rhizomes and roots: Used as an irritant, narcotic, nauseant and emetic [Ojibwa: 88].
442	http://data.canadensys.net/vascan/taxon/8954	single	Sanguisorba canadensis L.	Rosaceae		Herb	Root bark: Dried and used to prepare a tea for cough [Montagnais: 71].|
443	http://data.canadensys.net/vascan/taxon/2637	single	Sanicula canadensis L.	Apiaceae		Herb	Roots: Powdered, used to make a decoction taken for amenorrhoea. Mixed with Caltha palustris in a decoction taken in confinement [Ojibwa: 47].|
444	http://data.canadensys.net/vascan/taxon/2642	single	Sanicula marilandica L.	Apiaceae		Herb	Roots: Steeped and given in irregular menstruation [Malecite: 65]. Used as a poultice on cure snake bites. Tea used to cure fevers [Ojibwa: 87].|
445	http://data.canadensys.net/vascan/taxon/2643	single	Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe	Apiaceae	S. gregaria E.P. Bicknell	Herb	Roots: Steeped with spikenard and given in kidney trouble [Malecite: 65]. Used for rheumatism, irregular menstruation and slow parturition; also used against snake bites [44].||
446	http://data.canadensys.net/vascan/taxon/9223	single	Sarracenia purpurea L.	Sarraceniaceae		Herb	Steeped and drunk for blood spitting and kidney troubles [Mi'kmaq: 60]. Used against tuberculosis [Mi'kmaq: 62] or lower back pain [Cree: 95]. Decoction used to treat various wounds [Algonquin: 68]. |Whole plant: Steeped and taken in consumption [Malecite: 65]. Used in diabetes [Cree: 77, 82, 83]. Boiled and water used to wash burns and skin infections [Montagnais: 71].|Leaves: Boiled to make a tea used in urinary difficulties [Algonquin: 69] or as a wash for sores and for children's rashes, the same ailments can also be treated by applying a split leaf on the affected parts [Montagnais: 70]. Steeped and used in smallpox [Algonquians: 63; Montagnais: 70]. Used for chronic chest trouble, cough [Dene: 13] and "women's ailments" [Cree, Dene: 13]. Part of a compound medicinal tea taken to ease childbirth [Algonquin: 69; Cree: 13]. Decoction or infusion taken to remedy sickness associated with amenorrhoea [Cree: 95]. Tea medicinal [Chipewyan: 92]. Herbal water taken in fever and urinary tract problems. Crushed and sniffed for headaches [Cree: 93].  |Roots: Steeped and drunk for blood spitting, sore throat, kidney problems, and pulmonary complaints [Algonquians: 63]. Used as a poultice on cuts [Cree: 13]. Boiled to make a tea used in urinary difficulties [Algonquin: 69]. Decoction given to women to prevent sickness after childbirth, and mixed with other plants in a decoction taken to help expel the afterbirth. Decoction taken in venereal diseases [Cree: 95]. Steeped in water and liquid taken internally to relieve indigestion [Mi'kmaq: 62]. Used in diabetes [Cree: 77]. Tea used to facilitate parturition [Ojibwa: 87]. Used as a diuretic and, mixed with beaver kidney, used to cure urinary tract diseases [Atikamekw: 73]. Poultice used in skin disorders, cuts, burns and bee stings [Cree: 96].|Rhizomes: Infusion used in the treatment of smallpox [66; Montagnais: 71].
447	http://data.canadensys.net/vascan/taxon/6487	single	Sassafras albidum (Nutt.) Nees	Lauraceae	S. variifolium (Salisb.) Ktze.	Tree	Bark roots: Infusion taken as a springtime medicine to thin the blood [Chippewa: 85].||
448	http://data.canadensys.net/vascan/taxon/9224	single	Saururus cernuus L.	Saururaceae		Herb	Stomach medicine [Ojibwa: 86]. |
449	http://data.canadensys.net/vascan/taxon/5305	single	Schoenoplectus acutus (Muhl. ex Bigelow) A. Löve & D. Löve	Cyperaceae	Scirpus acutus Muhl. ex Bigelow	Herb	Stem: Boiled to make a medicine for cough and fever [Metis: 13]. ||
450	http://data.canadensys.net/vascan/taxon/5333	single	Scirpus microcarpus J. Presl & C. Presl	Cyperaceae	S. rubrotinctus Fernald	Herb	Roots: Poultice used in abscesses. Steeped with Iris versicolor and used to gargle a sore throat [Malecite: 65].||
451	http://data.canadensys.net/vascan/taxon/6455	single	Scutellaria galericulata L.	Lamiaceae		Herb	Used in heart troubles [Ojibwa: 87].|Leaves and flowers: Tea and used to treat ulcer [Metis: 13] and fever [Cree: 13].
452	http://data.canadensys.net/vascan/taxon/6456	single	Scutellaria lateriflora L.	Lamiaceae		Herb	Mixed with Scutellaria pilosa, Hypericum punctatum and Stylosanthes elatior in a decoction drunk by women to promote menstruation. Also drunk for diarrhoea and used with other plants for painful breasts [44].|
453	http://data.canadensys.net/vascan/taxon/5461	single	Shepherdia canadensis (L.) Nutt.	Elaeagnaceae	Lepargyrea canadensis (L.) Greene	Shrub	Decoction applied externally to treat aching limbs, arthritis, and sore head and face [Cree: 95].|Whole plant: Tea used as a tonic [Dene: 100].|Leaves and stem: Decoction drunk as a purgative and emetic [Cree: 13, 96], to relieve constipation, tuberculosis [Metis: 13], and used as a wash for cuts, swellings, and skin sores due to impetigo [Metis: 13]. Shoots: Tea from new shoots drunk to prevent miscarriages and used as a wash for arthritis [Cree: 95; Metis: 13]. Taken to treat venereal diseases and blood coughing [Metis: 13].|Stem: Decoction used for venereal disease [Cree: 95].|Roots: Used in heart medicine [Dene: 13; Chipewyan: 92]. Boiled and put on sore or swollen knee [Dene: 17]. Infusion used for blood coughing [Cree: 95]. Boiled with juniper berries and used as a laxative [Dene: 99]. Boiled and used as a rinse for sore lips and mouth [Dene: 98].|Bark: Softened in hot water with the bark of pin cherry to make a plaster or bandage for broken bones [Algonquin: 69]. |Inner bark: Infusion used as a laxative [Cree: 95].|Berries: Eaten raw or boiled for heartburns and diabetes. Mixed with water and drunk as a medicinal tea [Dene: 17]. Eaten raw or drunk as a tea for cold or sore throat [Dene: 99]. |Stem and roots: Tea used in stomach ache and diarrhoea [Dene: 99]. Decoction used in fever [Dene: 98].
454	http://data.canadensys.net/vascan/taxon/14428	single	Silene latifolia Poir. ssp. alba (Mill.) Greuter & Burdet	Caryophyllaceae	Lychnis alba Mill.	Herb	Roots: Tea used as a physic [Ojibwa: 87].||
455	http://data.canadensys.net/vascan/taxon/3431	single	Silphium perfoliatum L.	Asteraceae		Herb	Used for stomach trouble, and hemorrhage [Ojibwa: 87].|Roots: Decoction taken in lung troubles and in amenorrhoea. Dried, pounded and used as a moist compress to stop bleeding from wounds [Chippewa: 47]. Tea used in rheumatic pains [Ojibwa: 87].
456	http://data.canadensys.net/vascan/taxon/2646	single	Sium suave Walter	Apiaceae		Herb	Smoked to relieve headache [Dene: 98]. |Roots: Used as a tonic. Eaten raw or boiled with other plants and the decoction drunk to treat chest congestion. Part of a compound decoction used to treat heart trouble, headache, and fever [Cree: 13]. Eaten raw or prepared as a tea for sore throat, cough and cold. Tea also used to treat fever, heart problems and headache. Eaten raw as a tonic and blood cleanser [Cree: 96]. Cancer medicine [Cree: 93].
457	http://data.canadensys.net/vascan/taxon/9343	single	Smilax herbacea L.	Smilacaceae		Vine	Roots: Decoction used as a physic and in kidney troubles [Ojibwa: 47]. Used in lung troubles [Ojibwa: 87]. |
458	http://data.canadensys.net/vascan/taxon/9378	single	Solanum dulcamara L.	Solanaceae		Herb	Tea used to treat nausea [Mi'kmaq: 61; Malecite: 65].|
459		several	Solanum nigrum L.	Solanaceae		Herb	Medicinal [Ojibwa: 86]. |
460	http://data.canadensys.net/vascan/taxon/3437	single	Solidago altissima L.	Asteraceae		Herb	Roots: Powdered, moistened and applied as a poultice in boils [Ojibwa: 47]. |Flowers: Dried, moistened with cold water and applied to ulcers. Mixed with flowers of Agastache anethiodora and Rudbeckia laciniata to make a poultice applied to burns [Ojibwa: 47].
461	http://data.canadensys.net/vascan/taxon/3445	single	Solidago canadensis L.	Asteraceae		Herb	Tea used for heart disease [Algonquin: 69] and fever [Algonquin: 68]. |Leaves and stems: Boiled and the decoction drunk to treat kidney and bladder problems, or constipation or cold [Dene: 13]. |Roots: Decoction taken to treat stomach cramps [Ojibwa: 47].
462	http://data.canadensys.net/vascan/taxon/3447	single	Solidago flexicaulis L.	Asteraceae		Herb	Used in "women diseases" [Ojibwa: 47].|Roots: Dried and chewed to treat sore throat [Ojibwa: 47].
463	http://data.canadensys.net/vascan/taxon/3451	single	Solidago juncea Aiton	Asteraceae		Herb	Roots: Decoction taken internally in convulsions and in "women complaints" [Ojibwa: 47].|
464	http://data.canadensys.net/vascan/taxon/3462	single	Solidago multiradiata Aiton	Asteraceae	S. virgaurea var. multiradiata (Aiton) Torrey & A. Gray	Herb	Used as a tonic [Cree: 42].||
465	http://data.canadensys.net/vascan/taxon/3496	single	Solidago speciosa Nutt. var. rigidiuscula Torr. & A. Gray	Asteraceae	S. rigidiuscula (Torr. & A. Gray) Porter	Herb	Astringent and styptic [Ojibwa: 47]. |Roots: Mixed with roots of Pulsatilla hirsutissima in a decoction taken in lung trouble. Decoction taken to treat lung hemmorhage. Combined with bear fat and used as a hair ointment. Decoction used for mouth haemorrhage, as a tonic, and to treat cuts and wounds. Infusion taken to ease labor during childbirth. Boiled and used as a warm compress to treat sprain of strained muscles [Ojibwa: 47]. |Roots and stem: Decoction taken as a tonic and stimulant [Ojibwa: 47]. |Leaves: Dried and used to make a decoction given in fever [Ojibwa: 47]. |Stem: Combined with bear fat and used as a hair ointment. Boiled and used as a warm compress to treat sprain of strained muscles [Ojibwa: 47].
466	http://data.canadensys.net/vascan/taxon/8963	single	Sorbus americana Marsh.	Rosaceae	Pyrus americana (Marsh.) DC.	Tree	Emetic [Algonquians: 63]. Mixed with Populus tremuloides in a tea used to treat constipation [Innu: 72]. Mixed with Picea mariana, Picea glauca, Gaultheria procumbens, Sambucus nigra, and wine in a tea used to fortify blood [Algonquin: 68].|Leaves: Dried and chewed for throat pain [Montagnais: 71]. |Bark: Steeped in hot water and given to babies to drink for general disorders and especially for cholera. Decoction drunk to treat general pains in the body and considered good for the bones [Cree: 13], also drunk to stimulate appetite and to purify the blood [Algonquians: 63]. Burned and applied to boil as a poultice. Steeped and given to mothers after childbirth, also used as a tonic [Malecite: 65]. Boiled and used to make a plaster applied to the lower back of pregnant women to facilitate childbirth [Atikamekw: 73]. Boiled and used as a paste to be applied locally on painful body parts, on arthritis or rheumatism. Ground, boiled and the decoction taken for cough. Tea used for heart problems or tootache [Montagnais: 71]. Tea used to treat arthritis and muscular pain [Cree: 96].|Roots and bark: Medicinal [Ojibwa: 86]. |Inner bark: Placed in a hot wet towel and applied to swells as a compress [Montagnais: 71].|Inner bark and buds: Tea used to cure weariness and depression [Atikamekw: 73], given for cold, or combined with Acorus calamus and used as a tonic [Algonquin: 69]. |Roots: Infusion drunk for colic [Algonquians: 63]. Extracts used to stimulate appetite [Algonquin: 68]. Tea drunk to treat sore throat, cold and cough [Cree: 96].|Stem: Medicinal [Ojibwa: 89]. Chewed and also boiled to make a decoction drunk to treat cold, cough, rheumatism, hemorrhaging, headache, heart trouble, sore chest, kidney pain, or to facilitate labor during childbirth [Dene: 13; Innu: 72]. Boiled and the steam inhaled for headache and sore chest [Dene: 13].
467	http://data.canadensys.net/vascan/taxon/8965	single	Sorbus decora (Sarg.) C.K. Schneid.	Rosaceae		Tree	Branches: Decoction drunk for the treatment of back pain [Cree: 95]. Used to treat diabetes [Cree: 82].|Inner bark and branches: Used in diabetes [Cree: 77]. |Leaves: Used to treat diabetes [Cree: 82].|Bark: Used to treat diabetes [Cree: 82].|Inner bark and cambium: Used to treat diabetes [Cree: 82].
468	http://data.canadensys.net/vascan/taxon/8966	single	Sorbus scopulina Greene	Rosaceae		Shrub	Used as a compress for pain or rubbed on chest, back and throat for cough and sore throat [Cree: 81]. Tea taken to relieve cold symptoms, headaches, sore chest, or for "blood in the body". Tea also drunk by women giving birth to make labor easier [Chipewyan: 92]. |Roots: Boiled and used to treat tuberculosis or bathe in to relieve soreness [Dene: 17]. Decoction taken as a cough medicine [Dene: 98]. Herbal tea taken for back paralysis, diabetes and cancer [Cree: 93].|Stem: Decoction taken as a cough medicine [Dene: 98]. Boiled and steam inhaled to relieve headache or sore chest [Chipewyan: 92].|Twigs: Herbal tea taken for general ache and heart problems [Cree: 93].|Fruits: Decoction taken as a cough medicine [Dene: 98].|Stem and roots: Boiled and taken to treat tuberculosis [Dene: 98].
469	http://data.canadensys.net/vascan/taxon/8968	single	Sorbus sitchensis M. Roem.	Rosaceae		Shrub	Roots: Boiled and used to treat tuberculosis or bathe in to relieve soreness [Dene: 17].|
470		none	Sphagnum capillifolium (Ehrh.) Hedw.	Sphagnaceae		Moss	Used to treat diaper rash, and to wash baby at birth [Cree: 95]. Used to treat diaper rash, toothache, urinary tract problems. Ssteam generated by putting moss in the heated stones used to treat body pain, muscle pain, to bring out fever [Cree: 80, 81]. |
471		none	Sphagnum fuscum (Schimp.) Klinggr.	Sphagnaceae		Moss	Whole plant: Applied to cuts or skin infections before bandaging affected areas [Cree: 13]. Used to treat diaper rash, and as a baby wash at birth [Cree: 95]. Antiseptic [Dene: 17]. Used to treat diabetes [Cree: 82].|
472	http://data.canadensys.net/vascan/taxon/8971	single	Spiraea alba Du Roi	Rosaceae		Shrub	Leaves and stem: Used to make a medicinal tea [Algonquin: 69].|
473	http://data.canadensys.net/vascan/taxon/8987	single	Spiraea tomentosa L.	Rosaceae		Shrub	Leaves and stem: Used to make a medicinal tea [Algonquin: 69]. |Leaves and flowers: Tea given for pregnancy sickness and to ease labor during childbirth [Ojibwa: 87].
474	http://data.canadensys.net/vascan/taxon/7972	single	Sporobolus heterolepis (A. Gray) A. Gray	Poaceae		Herb	Roots: Crushed by pounding or chewing and applied as a poultice to sores. Boiled and the decoction taken to induce emesis, "to remove bile" [Ojibwa: 84].|
475	http://data.canadensys.net/vascan/taxon/6469	single	Stachys palustris L.	Lamiaceae		Herb	Leaves: Fresh or dried and used to make an infusion taken to treat colic [Ojibwa: 47].|
476	http://data.canadensys.net/vascan/taxon/4440	single	Stellaria media (L.) Vill.	Caryophyllaceae		Herb	Leaves: Infusion used as a wash for sore eyes [Ojibwa: 47].|
477		none	Stereocaulon paschale (L.) Hoffm.	Stereocaulaceae		Lichen	Used to treat diabetes [Cree: 82]. |
478	http://data.canadensys.net/vascan/taxon/4590	single	Streptopus amplexifolius L. (DC.)	Liliaceae		Herb	Fruits: Used for gonorrhea, kidney troubles and for blood spitting [Algonquians: 63].|Fruits and stem: Steeped and taken in general sickness [Algonquians: 63].
479	http://data.canadensys.net/vascan/taxon/22926	single	Streptopus lanceolatus (Aiton) Reveal var. roseus (Michx.) Reveal	Liliaceae	S. roseus Michx.	Herb	Used for physic or to make a tea for cough [Ojibwa: 87]. |Flowers: Steeped to make a medicine to produce a sweat [Algonquians: 63]. |Roots: Steeped and used as a poultice to treat sty [Ojibwa: 47].
480	http://data.canadensys.net/vascan/taxon/4232	single	Symphoricarpos albus (L.) S.F. Blake var. albus	Caprifoliaceae	S. racemosus Michx.	Shrub	Fruits: Crushed or boiled to make a wash for sore eyes [Dene: 13].|Roots and stem: Decoction used to a treat teething pain and venereal disease [Cree: 95; Dene: 13]. Used as an eye wash and drunk to treat skin rashes or mixed with another plant to make a remedy for venereal deseases [Dene: 13]. |Branches and leaves: Decoction used as a diuretic [Cree: 13].|Stem: Decoction given for kidney problems [Cree: 13]. |Fruits: Infusion used to treat sore eyes [Cree: 95].|Whole plant: Infusion applied externally to treat a skin rash [Cree: 95]. |Roots: Decoction used as a diuretic. Infusion given after childbirth [Ojibwa: 47]. Decoction taken as a physic, or mixed with Andropogon gerardii and used to treat stoppage of urine [Ojibwa: 47]. Tea used to clear up the afterbirth, and enable quicker convalescence after childbirth [Ojibwa: 87].
481	http://data.canadensys.net/vascan/taxon/4236	single	Symphoricarpos occidentalis Hook.	Caprifoliaceae		Shrub	Leafy stems and berries: Tea taken in kidney problems [Cree: 96].|
482	http://data.canadensys.net/vascan/taxon/4237	single	Symphoricarpos orbiculatus Moench	Caprifoliaceae		Shrub	Roots: Cooled decoction made with inner bark of roots applied to sore eyes [Ojibwa: 84].|
483	http://data.canadensys.net/vascan/taxon/3529	single	Symphyotrichum ciliolatum (Lindl.) A. Löve & D. Löve	Asteraceae	Aster ciliolatus Lindl.	Herb	Roots: Tea used to treat pink eye (conjunctivitis). Ground and applied topically to stop bleeding from cuts [Metis: 13]. ||
484	http://data.canadensys.net/vascan/taxon/3545	single	Symphyotrichum laeve (L.) A. Löve & D. Löve	Asteraceae	Aster laevis L.	Herb	Roots: Chewed to treat toothache and teething pain. Tea used in fevers and to aid recover after childbirth [Cree: 13].||
485	http://data.canadensys.net/vascan/taxon/3580	single	Symphyotrichum puniceum (L.) A. Löve & D. Löve	Asteraceae	Aster puniceus L.	Herb	Mixed with another plant in a decoction drunk to treat short breath [Cree: 13]. |Above-ground parts: Dried, boiled and decoction drunk repeatedly to treat kidney problems, chills, and cold sweats [Cree: 13]. Used for headaches [Chipewyan: 92].|Flower: Dried, decoction used to treat headache [Dene: 13]. |Roots: Dried, mixed with tobacco and smoked, or powdered and inhaled to treat headache. Used as a heart medicine, a diuretic and emetic tea, and as a medicine for sore kidneys. Mixed with other plants and smoked to treat "insanity". Burned on hot rocks in a sweat lodge to ease breathing [Dene: 13]. Dried and used combined with other plants in a decoction used to relax and aid sleep [Metis: 13], and in a different combination to facilitate childbirth [Cree: 13]. Decoction used in fever, after childbirth, teething sickness, and amenorrhoea. Chewed for toothache. Used in facial paralysis [Cree: 95]. Dried, mixed with tobacco and smoked, or powdered and inhaled to treat headache. Used as a heart medicine [Chipewyan: 92]. Herbal water taken for kidney problems [Cree: 93].
486	http://data.canadensys.net/vascan/taxon/2681	single	Symplocarpus foetidus (L.) Nutt.	Araceae		Herb	Strong medicine [Algonquin: 69]. Smelled to treat headache [Mi'kmaq: 43]. Used with Juniper gum in tubercolosis [Mi'kmaq: 43]. |Roots: Steeped to make a cough medicine [Chippewa: 85], also used for swellings [Abenaki: 67].
487	http://data.canadensys.net/vascan/taxon/3605	single	Tanacetum vulgare L.	Asteraceae		Herb	Antifertility agent [Mi'kmaq: 61] and fever medicine [Ojibwa: 87].|Leaves: Dried and made into a tea given in kidney troubles. Steeped and given to prevent pregnancy [Malecite: 65]. Steeped in water with equal amount of leaves of Nepeta cataria and given in fever. Decoction taken in amenorrhoea [Ojibwa: 47].|Roots: Decoction put into ear for soreness, or used to gargle (or chewed) to treat sore throat [Ojibwa: 47].
488	http://data.canadensys.net/vascan/taxon/3615	single	Taraxacum officinale F.H. Wigg.	Asteraceae		Herb	Juice used in cold, cough and skin diseases [55]. Plaster or poultice used for blood purification [Algonquin: 69].|Leaves, stem and roots: Hepatic, tonic, diuretic and slightly cholagogue [Cree: 74]. |Leaves and roots: Taken to promote the flow of bile in liver disease, the milky latex used as a mosquito repellent [Metis: 13]. |Leaves: Decoction drunk to purify blood, to treat anemia, jaundice and against nervousness [Metis: 13].|Roots: Used as a blood medicine [Ojibwa: 86]. Steeped in water with roots of Cirsium sp. and taken in confinement [Ojibwa: 47]. Tea given in heart burn [Ojibwa: 87]. Decoction drunk as a diuretic to clean blood stream [Cree: 13]. Boiled and taken in diabetes [Dene: 17].
489	http://data.canadensys.net/vascan/taxon/9401	single	Taxus canadensis Marsh.	Taxaceae		Shrub	Medicinal [Innu: 72]. Used with Lycopodium clavatum as a brew for weakness and fever [Algonquians: 63]. Boiled and added to whiskey for bowels and internal troubles. Boiled and given with fresh milk to the mother after childbirth [Mi'kmaq: 43]. Used in toothache [Ojibwa: 89] or by women experiencing complications after childbirth [Algonquin: 69].|Leaves: Tea used to treat rheumatism, sometimes combined with Prunus pensylvanica [Abenaki: 67; Algonquin: 69]. Tea used in fever [Mi'kmaq: 62]. |Twigs: Steeped to make a tea taken as an antiscorbutic or antipyretic [Mi'kmaq: 60], also used for colds [Algonquians: 63]. Boiled with Juniperus virginiana twigs and taken internally to treat rheumatism [Ojibwa: 47]. Brewed in a tea, alone or mixed with Fraxinus pennsylvanica, used for stomachache or menstrual disorders [Atikamekw: 73]. Boiled in water, mixed with grease and rolled in a towel to be applied locally to ease headache or eye problems [Montagnais: 71].
490	http://data.canadensys.net/vascan/taxon/8572	single	Thalictrum dasycarpum Fisch. & Avé-Lall.	Ranunculaceae		Herb	Roots: Infusion used to reduce fever [Ojibwa: 87]. |
491	http://data.canadensys.net/vascan/taxon/2648	single	Thaspium barbinode (Michx.) Nutt.	Apiaceae		Herb	Roots: Decoction used in colic [Ojibwa: 47].|
492	http://data.canadensys.net/vascan/taxon/4711	single	Thuja occidentalis L.	Cupressaceae		Tree	Boiled and the steam inhaled for several hours under a tent to treat pleurisy [Algonquin: 68]. Used to treat swellings and to make medicinal pillows [67].|Twigs: Bruised and steeped to make a sweat drink [Algonquians: 63]. Boiled and used to stimulate synovia production and treat numb articulations [Algonquin: 68]. Burned as a disinfectant to fumigate a house where someone is sick of a contagious disease, such as smallpox [Chippewa: 85]. Used to make a steam bath to treat cold, fever, rheumatism, menstrual disorders and for women after childbirth. [Algonquin: 69]. Crushed and mixed with boiling water, the steam is beneficial for toothache [Algonquin: 69]. Decoction taken for pneumonia, powdered branches are used in various ailments. Used in a decoction or chewed to extract the juice and taken internally to treat urine retention, or a sore bladder [Cree: 95]. Steeped and taken for cough and cold. Tea used in consumption [Malecite: 65]. Mashed, steeped in boiling water and applied for heart pain [Montagnais: 70].|Leaves: Made into a poultice for swollen hands or feet [Algonquians: 63; Mi'kmaq: 60]. Fresh, mixed with bear fat and used as an ointment for rheumatism [66]. Tea used for cough, headache and as a blood purifier [Ojibwa: 87]. Crused, mixed with other plants in a decoction used as a wash and drunk to treat a facial paralysis caused by a stroke. Powdered with other plants and mixed with water to make a paste used as a poultice to treat facial paralysis caused by "bad medicine", or to treat general pain [Cree: 13] or rheumatism [Algonquin: 68]. Pulverized, heated, spread in a cloth and pressed on the chest to treat congestion and pain. Same preparation applied to treat skin infections, cuts and abdominal pain [Cree: 80]. Brewed as a wash to treat facial paralysis. Used to treat arthritis and muscular pain [Cree: 96].|Cones: Tea used to treat colic [Algonquin: 69].|Wood: Used for ear problems [Montagnais: 71]. Rotten wood powdered and used for rashes and skin irritations [Algonquin: 69]. |Charcoal: Combined with bear gall, pricked into the temples with needles to treat convulsions [Chippewa: 47].|Bark: Pounded, mixed with grease and applied to burns [Malecite: 65].|Gum: Applied to ease toothache [Malecite: 65], also applied for chest or heart pain [Montagnais: 70].
493	http://data.canadensys.net/vascan/taxon/4712	single	Thuja plicata Donn ex D. Don	Cupressaceae		Tree	Leaves: Diuretic [Cree: 44]. |Leaves and fruits: Bruised and used as a headache remedy [Ojibwa: 44].
