id	vernacularName	source	language	_languageName
415	oda'tagago'mĭnaga'wûnj	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
416	dwarf raspberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
416	ronce pubescente	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
416	catherinettes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
416	wabimi'ndgak atho'sis wimi'nol	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
417	blackberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
417	mûre	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
417	saptewemi'nus	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
417	assasawemin	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
417	otatakahomin	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
418	cutleaf coneflower	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
418	rudbeckie laciniée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
418	gi'zûswe'bigwa'ĭs	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
419	tall dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
419	pale dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
419	patience élevée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
420	western dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
420	yellow dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
420	patience occidentale	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
420	doche	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
420	osaw ochepihk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
420	pikwataskōpīwāhtik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
421	arctic dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
421	patience arctique	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
422	curled dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
422	patience crépue	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
422	rumex crépu	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
422	o'zabetshi'wĭk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
422	ci'obûg	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
422	oza'widji'bĭk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
423	bitter dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
423	patience à feuilles obtuses	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
423	rumex à feuilles obtuses	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
423	oza'widji'bĭk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
424	water-dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
424	patience orbiculaire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
424	rumex orbiculaire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
424	pikwataskōpīwāhtik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
425	narrow-leaved dock	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
425	rumex mexicain	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
425	pikwataskōpīwāhtik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
426	dock weed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
426	patience	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
426	rumex	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
427	arrowhead	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
427	sagittaire cunéaire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
427	wapato	http://doi.org/10.1186/1746-4269-8-7	ISO 639:alq	Algonquin
427	wabasi	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
427	deníeke	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
428	arrowhead	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
428	sagittaire latifoliée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
428	muj'ota'bûk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
429	willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
429	saule de Bebb	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
429	nepise	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	nepiseatik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	wekope	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	atikwupamuk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	nīpīsīs	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	nīpīsī	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	nīpīsīah	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	nīpīsīgībī	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
429	nīpīstakwah	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
430	hoary willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
430	saule tomenteux	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
430	sisi'gewe'mĭsh	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
431	willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
431	saule à tête laineuse	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
431	kinoze's	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
432	pussy willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
432	saule discolor	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
432	chatons	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
432	nīpisī	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
432	wigubi	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
433	crack willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
433	saule fragile	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
433	sizigo'bamîc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
434	squaw bush	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
434	red willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
434	shining willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
434	saule brilliant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
434	mûckigo'bamîc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
434	zigo'bamîc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
435	black willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
435	saule noir	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
435	sepastikoos	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
436	tea-leaved willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
436	diamond-leaved willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
436	flat-leaved willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
436	saule à feuilles planes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
436	waskayabaduk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
437	bog willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
437	saule pédicellé	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
437	sizigo'bamîc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
438	willow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
438	osier	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
438	saule	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
438	uapineumitshimatuk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
438	uâpineu-mîtshima	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
438	ozĭ'sĭgo'bimĭc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
438	k'aii	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
438	k'ak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
439	common elder	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
439	elderberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
439	sureau du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
439	sureau blanc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
439	pipigwe-minan	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
440	red-fruited elder	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
440	red elderberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
440	sureau rouge	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
440	sureau pubescent	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
440	peskigdjila'nimus	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
440	papaskatcîksi'gana'tig	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
440	mishtukusha	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
441	bloodroot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
441	sanguinaire du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
441	sang-dragon	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
441	pe'kniasuk'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
441	meskwi-jibik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
441	mĭs'kodji'bĭk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
441	pabakan'hilangn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
441	papagakanilhôk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:aaq	Abenaki
442	American great burnet	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
442	sanguisorbe du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
442	nishtshikâta	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
443	Canada sanicle	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
443	Canada black snakeroot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
443	sanicle du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
443	mûkûd'widji'bĭk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
444	black snakeroot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
444	sanicle du Maryland	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
444	midwiminigak atho'sis wimi'nol	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
444	masan	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
445	black snakeroot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
445	sanicle grégaire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
445	wabimi'negakathosiswimi'nal	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
446	pitcher plant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
446	sarracénie pourpre	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
446	sabot	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
446	oreille de cochon	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
446	petits cochons	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
446	herbe crapaud	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
446	alk tsotaco'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
446	alicotache	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
446	anîtshikâta	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
446	ayekitas	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
446	ayikitās	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
446	ayīkicās	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
446	athīkacās	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
446	omakakiwidass	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
446	arikitcakotepik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
446	makikiotache	http://doi.org/10.1186/1746-4269-8-7	ISO 639:alq	Algonquin
446	ts'ëlitili	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
447	sassafras	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
447	sassafras officinal	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
447	menagwakemins	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
448	Indian pepper	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
448	lizard's tail	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
448	saurure penché	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
448	we-ne-se-bah-gon	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
449	bulrush	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
449	tule	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
449	scirpe aigu	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
449	grand jonc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
449	kichekumewusk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
449	kiychiykāmiyuwusk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
449	ōkīhcīkamīwask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
449	wechahkamewuskwa	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
449	mwaskosīwan	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
450	bulrush	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
450	scirpe à graines rouges	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
450	kagskinio'kis	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
451	marsh skullcap	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
451	toque	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
451	tertianaire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
451	tcatcabonû'ksîk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
452	mad-dog scullcap	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
452	scutellaire latériflore	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
453	soapberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
453	buffalo-berry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
453	shepherdie du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
453	graines de boeuf	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
453	kinipikomina	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
453	kinèpikōminānahtik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
453	kinīpikōminā(h)tik emskuwmnā(h)tik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
453	dinjik jàk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
454	white campion	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
454	lychnis blanc	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
454	basi'bûgûk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
455	cup-plant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
455	silphe perfolié	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
455	akûn'damo	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
455	asasa'weskûk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
456	water parsnip	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
456	berle douce	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
456	sīwaskātask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
456	sīwaskacāskwos	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
456	ōskātask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
456	kowchuskowitoy	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
457	carrion flower	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
457	smilax herbacé	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
457	raisin de couleuvre	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
457	ma'kodji'bĭk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
457	bîgomînaga'wûnj	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
458	bittersweet	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
458	morelle douce-amère	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
458	wizagapo'kl	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
459	nightshade	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
459	morelle noire	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
460	goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
460	verge d'or très élevée	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
460	a'djidamo'wano	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
461	goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
461	verge d'or du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
461	chachamos kakew	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
462	goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
462	verge d'or à tige zigzaguante	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
462	a'djidamo'wano	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
463	early goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
463	verge d'or jonciforme	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
463	a'djidamo'wano	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
464	multi-rayed goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
464	mountain goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
464	verge d'or à rayons nombreux	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
465	showy goldenrod	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
465	verge d'or voyante	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
465	o'zawa'bigwûn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
466	American mountain ash	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
466	round wood	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
466	bear berries	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
466	sorbier d'Amérique	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
466	cormier	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
466	maskōminānātik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
466	esniywachiywa(h)tik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
466	mina'kwimus	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
466	wik's	http://doi.org/10.1186/1746-4269-8-7	ISO 639:pgm	Malecite
466	ah-o-je-mahg	http://doi.org/10.1186/1746-4269-8-7	ISO 639:ciw	Chippewa
466	makoomiinaan	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
466	maskominanatuk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:atj	Atikamekw
466	mashkumenan	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
466	mashkuminânakashî	http://doi.org/10.1186/1746-4269-8-7	ISO 639:moe	Montagnais
467	northern mountain ash	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
467	sorbier plaisant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
467	maskōminānātik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
468	Greene's mountain-ash	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
468	sorbier de Greene	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
468	naidídechëné	http://doi.org/10.1186/1746-4269-8-7	ISO 639:chp	Chipewyan
469	Sitka mountain-ash	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
469	western mountain-ash	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
469	sorbier de Sitka	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
470	Moss	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
470	askīya	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
471	peat moss	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
471	sphaigne brune	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
471	uske	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
471	muskak	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
471	askīyāh	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
471	mīkaskwahkawow	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
471	āsāskumkwa	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
471	eskiya	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
471	awasistche	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
472	white meadow-sweet	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
472	spirée blanche	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
473	hardhack	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
473	steeple-bush	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
473	spirée tomenteuse	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
473	thé du Canada	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
473	memîsgwû'nagûg	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
474	prairie dropseed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
474	sporobole à glumes inégales	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
474	napŏ'gûshkūns'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
475	woundwort	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
475	épiaire des marais	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
475	ande'gobûg	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
476	common chickweed	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
476	stellaire moyenne	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
476	mouron des oiseaux	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
476	wi'nibĭdja'bibaga'no	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
477	snow lichen	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
478	solomon's seal	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
478	eel berry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
478	streptope amplexicaule	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
479	twisted-stalk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
479	streptope rose	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
479	rognons de coq	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
479	agwĭn'gûsibûg'	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
479	nanibîte'ode'kîn	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
480	snowberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
480	wax berry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
480	wolfberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
480	symphorine blanche	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
480	graine d'hiver	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
480	graine de loup	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
480	mahekun menes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
480	mahekunimin	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
480	māyikaniminanahtik	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
480	mahikanimin	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
480	maĭn'gamûna'tĭg	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
480	anîgomiji'mînaga'wûnj	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
481	western snowberry	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
481	symphorine de l'Ouest	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
482	Indian currant	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
482	symphorine à feuilles rondes	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
482	gus'sigwaka'mĭsh	http://doi.org/10.1186/1746-4269-8-7	ISO 639:oje	Ojibwe
483	lindley's aster	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
483	aster ciliolé	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
483	mistaskewusk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
483	amowusk	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
484	smooth aster	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
484	aster lisse	http://doi.org/10.1186/1746-4269-8-7	ISO 639:fra	French
484	mistahisakwiwask	http://doi.org/10.1186/1746-4269-8-7	ISO 639:cre	Cree
485	purple-stemmed aster	http://doi.org/10.1186/1746-4269-8-7	ISO 639:eng	English
